Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/agent_infos/final/logpi Max,evaluation/agent_infos/final/logpi Mean,evaluation/agent_infos/final/logpi Min,evaluation/agent_infos/final/logpi Std,evaluation/agent_infos/initial/logpi Max,evaluation/agent_infos/initial/logpi Mean,evaluation/agent_infos/initial/logpi Min,evaluation/agent_infos/initial/logpi Std,evaluation/agent_infos/logpi Max,evaluation/agent_infos/logpi Mean,evaluation/agent_infos/logpi Min,evaluation/agent_infos/logpi Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/agent_infos/final/logpi Max,exploration/agent_infos/final/logpi Mean,exploration/agent_infos/final/logpi Min,exploration/agent_infos/final/logpi Std,exploration/agent_infos/initial/logpi Max,exploration/agent_infos/initial/logpi Mean,exploration/agent_infos/initial/logpi Min,exploration/agent_infos/initial/logpi Std,exploration/agent_infos/logpi Max,exploration/agent_infos/logpi Mean,exploration/agent_infos/logpi Min,exploration/agent_infos/logpi Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,trainer/Extrinsic Advantages Max,trainer/Extrinsic Advantages Mean,trainer/Extrinsic Rewards Max,trainer/Extrinsic Rewards Mean,trainer/Intrinsic Advantages Max,trainer/Intrinsic Advantages Mean,trainer/Intrinsic Rewards Max,trainer/Intrinsic Rewards Mean,trainer/Intrinsic Rewards Raw Max,trainer/Intrinsic Rewards Raw Mean,trainer/Intrinsic Targets Max,trainer/Intrinsic Targets Mean,trainer/Intrinsic Value Loss,trainer/KL Div Max,trainer/KL Div Mean,trainer/KL Div Min,trainer/KL Div Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Value Estimates Max,trainer/Value Estimates Mean,trainer/Value Estimates Min,trainer/Value Estimates Std,trainer/Value Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0.000708531,0.00039274,7.69496e-05,0.000315791,-45.7670974228,6,-21.6352933602,-45.7670974228,-66.1500237796,16.0449195156,-0.144235289068,-0.305113982819,-0.441000158531,0.106966130104,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6,900,150,150.0,150,0.0,0.999245,-0.0332845,-0.999543,0.628001,-43.1567991242,140,-12.6077426485,-43.1567991242,-75.0594211455,14.280177102,-0.0915880689882,-0.295017181513,-0.50039614097,0.0933748771841,-0.212959289551,-1.34439822606,-1.91041684151,0.372520852711,-0.132746696472,-1.33089256627,-3.03331708908,0.414369364259,0.124761104584,-1.31785583005,-3.03331708908,0.382983771238,140,20480,150,146.285714286,98,13.3920475946,2.70248,-2.84985e-07,-0.196677,-0.309,7.45866e+08,5.68269e+08,3.73809e+07,3.27083e+07,0.373809,0.373809,7.45866e+08,5.68269e+08,3.92114e+17,1.66893e-06,-1.81608e-08,-7.15256e-07,2.67294e-07,-0.603481,-1.32612,-1.83556,0.312372,3.09432e-07,0.000764874,0.000764874,0.000764874,5.82077e-11,23.6091,1000,0.000708531,0.00039274,7.69496e-05,0.000315791,0.000571088,0.000441386,0.000311684,0.000129702,1.00057,1.00044,1.00031,0.000129759
1,0.0529092,-0.00333923,-0.0595876,0.0562484,-40.634605927,6,-20.9039200174,-40.634605927,-56.7750259328,10.6404199816,-0.139359466783,-0.270897372847,-0.378500172885,0.0709361332106,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12,1800,150,150.0,150,0.0,0.999816,0.0262684,-0.999629,0.616986,-42.6480839257,140,-11.1158915074,-42.6480839257,-74.2953405572,15.5830158349,-0.077439300215,-0.291539636211,-0.495302270381,0.0990607686578,-0.176901340485,-1.32850604909,-2.06630754471,0.391974829422,-0.277160644531,-1.33834511893,-2.19828987122,0.373975731913,-0.0271830558777,-1.3209013895,-5.39575576782,0.370755799231,280,40960,150,146.285714286,98,13.3920475946,3.97463,6.51926e-09,-0.144019,-0.260716,7.45866e+08,5.737e+08,3.73809e+07,3.25623e+07,0.373809,0.373809,7.45866e+08,5.737e+08,3.98655e+17,9.53674e-07,-1.62981e-08,-1.90735e-06,2.4191e-07,-0.623998,-1.36035,-2.09063,0.241286,-1.53668e-08,-16.5369,-16.5369,-16.5369,0.0,16.5388,2000,0.0529092,-0.00333924,-0.0595877,0.0562484,-0.0483897,-0.0612211,-0.0740525,0.0128314,0.952762,0.940693,0.928623,0.0120698
2,0.107122,0.0851912,0.0632604,0.0219309,-46.4641514205,6,-17.2654577022,-46.4641514205,-62.4606997729,15.6249929859,-0.115103051348,-0.30976100947,-0.416404665153,0.104166619906,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18,2700,150,150.0,150,0.0,0.999925,0.0222471,-0.999779,0.59823,-39.3659732548,140,-11.3325761787,-39.3659732548,-72.4567010875,14.6748994851,-0.0911082359887,-0.269103332796,-0.483044673916,0.0960920388343,-0.183962345123,-1.32579322968,-2.918435812,0.42394142138,-0.237496137619,-1.33048202906,-2.8251388073,0.38685173597,-0.147880792618,-1.29737439392,-4.3875336647,0.395121515424,420,61440,150,146.285714286,98,13.3920475946,4.13874,1.86265e-09,-0.122431,-0.275737,7.45866e+08,5.78575e+08,3.73809e+07,3.28543e+07,0.373809,0.373809,7.45866e+08,5.78575e+08,4.01721e+17,7.15256e-07,-1.49012e-08,-5.24521e-06,3.8743e-07,-0.270522,-1.31149,-2.71691,0.412726,9.31323e-08,-17.3348,-17.3348,-17.3348,1.90735e-06,16.5689,3000,0.107122,0.0851912,0.0632603,0.0219309,0.119294,-0.0531346,-0.225563,0.172429,1.1267,0.962384,0.798067,0.164317
3,0.35531,0.099776,-0.155758,0.255534,-50.8595457051,6,-37.9855661882,-50.8595457051,-66.0587365065,10.3794319104,-0.253237107921,-0.339063638034,-0.44039157671,0.0691962127358,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,24,3600,150,150.0,150,0.0,0.999752,0.11107,-0.997243,0.59977,-42.4121708271,140,-11.9133253271,-42.4121708271,-74.8835306072,14.924465416,-0.0971813335981,-0.289926949013,-0.499223537382,0.097346171534,0.12011051178,-1.16603282818,-2.26427793503,0.609558598144,0.126955747604,-1.17759685559,-2.43885421753,0.678752317773,0.548830986023,-1.1684682615,-4.78847789764,0.66619115793,560,81920,150,146.285714286,98,13.3920475946,3.96556,0.0,-0.133349,-0.304293,7.45848e+08,5.72499e+08,3.73809e+07,3.27083e+07,0.373809,0.373809,7.45849e+08,5.72499e+08,3.95253e+17,9.53674e-07,-4.84288e-08,-2.86102e-06,3.15684e-07,-0.04598,-1.22274,-2.78612,0.5505,-2.23517e-08,-15.8436,-15.8436,-15.8436,1.90735e-06,16.7131,4000,0.35531,0.099776,-0.155758,0.255534,-0.0254719,-0.138302,-0.251131,0.11283,0.97485,0.876385,0.77792,0.0984649
4,0.524044,0.208287,-0.10747,0.315757,-39.2843575657,6,-26.5846134602,-39.2843575657,-71.6653382156,15.3120691508,-0.177230756401,-0.261895717105,-0.477768921437,0.102080461005,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30,4500,150,150.0,150,0.0,0.999189,0.145868,-0.995095,0.562943,-42.3213508081,140,-10.6794651112,-42.3213508081,-74.8254743129,15.091541104,-0.0711964340749,-0.28930610904,-0.498836495419,0.0960887580723,0.00786089897156,-1.0906321747,-2.67807674408,0.676565611398,0.125872612,-1.08830048868,-3.16419816017,0.687650288551,0.138376951218,-1.06884853833,-5.44806575775,0.712125937883,700,102400,150,146.285714286,98,13.3920475946,4.04208,-1.86265e-09,-0.132933,-0.270135,7.45866e+08,5.68594e+08,3.73809e+07,3.22703e+07,0.373809,0.373809,7.45867e+08,5.68595e+08,3.94942e+17,2.14577e-06,-5.82077e-09,-1.90735e-06,2.97757e-07,-0.037657,-1.10804,-3.71346,0.666906,-1.95578e-08,-16.9308,-16.9308,-16.9308,0.0,16.6207,5000,0.524044,0.208287,-0.10747,0.315757,-0.203548,-0.232771,-0.261994,0.0292228,0.815831,0.792673,0.769516,0.0231575
5,0.505968,0.15971,-0.186549,0.346259,-43.992604965,6,-19.8606623685,-43.992604965,-62.2332451152,13.993909787,-0.13240441579,-0.2932840331,-0.414888300768,0.093292731913,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,36,5400,150,150.0,150,0.0,0.999062,0.107543,-0.99666,0.538391,-40.0123889441,140,-13.559665974,-40.0123889441,-74.4844613376,15.0178585793,-0.0903977731599,-0.273522190048,-0.496563075584,0.0977963704961,0.199607372284,-1.029533141,-2.86514353752,0.584959949292,0.207114934921,-0.997972275955,-2.70999908447,0.584923175133,0.27525472641,-1.10842365175,-6.24962425232,0.642547592982,840,122880,150,146.285714286,98,13.3920475946,4.12484,-2.79397e-09,-0.0903978,-0.244939,7.45866e+08,5.90387e+08,3.73809e+07,3.37304e+07,0.373809,0.373809,7.45867e+08,5.90388e+08,4.09644e+17,6.67572e-06,2.09548e-09,-1.19209e-06,5.4101e-07,0.147982,-1.01434,-3.78147,0.761595,-7.63685e-08,-16.7952,-16.7952,-16.7952,1.90735e-06,15.3717,6000,0.505968,0.15971,-0.186549,0.346259,-0.156142,-0.333208,-0.510275,0.177066,0.855438,0.727884,0.600331,0.127554
6,0.349951,0.169893,-0.0101652,0.180058,-35.5614414451,6,-22.6964915924,-35.5614414451,-54.763659884,10.9012512528,-0.151309943949,-0.2370762763,-0.365091065893,0.0726750083518,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,42,6300,150,150.0,150,0.0,0.995742,0.0575966,-0.989956,0.522544,-42.6246275987,140,-15.4547715244,-42.6246275987,-74.9008691098,14.1999591801,-0.103031810163,-0.291379290225,-0.499339127398,0.0920691784318,-0.46925842762,-1.27437273094,-5.07737731934,0.641582313879,-0.558799028397,-1.24252570612,-5.10960054398,0.563585743573,-0.412485599518,-1.20090681765,-5.75321626663,0.499538970327,980,143360,150,146.285714286,98,13.3920475946,4.15139,-1.49012e-08,-0.12723,-0.314033,7.45866e+08,5.75612e+08,3.73809e+07,3.30003e+07,0.373809,0.373809,7.45867e+08,5.75613e+08,3.96859e+17,9.53674e-07,3.14321e-08,-8.34465e-07,2.40384e-07,-0.495071,-1.16781,-4.39344,0.541523,-2.32831e-08,-15.6511,-15.6511,-15.6511,9.53674e-07,15.2535,7000,0.349951,0.169893,-0.0101652,0.180058,-0.290954,-0.384201,-0.477449,0.0932477,0.74755,0.683957,0.620364,0.0635932
7,0.248796,0.0472483,-0.1543,0.201548,-44.2560855759,6,-26.4909000291,-44.2560855759,-65.2548257228,15.9741692387,-0.176606000194,-0.295040570506,-0.435032171485,0.106494461591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,48,7200,150,150.0,150,0.0,0.99656,0.00720548,-0.993176,0.510902,-42.3977501411,140,-13.451150572,-42.3977501411,-73.3345401504,14.5416779602,-0.0896743371469,-0.289828370105,-0.488896934336,0.0960242178698,-0.617316484451,-1.25208110469,-3.30915117264,0.418647909295,-0.617933988571,-1.16250620697,-2.18488049507,0.332748440532,-0.541830897331,-1.21437437816,-6.77899074554,0.44213953179,1120,163840,150,146.285714286,98,13.3920475946,3.93756,-1.30385e-08,-0.154525,-0.315487,7.45866e+08,5.87604e+08,3.73809e+07,3.37304e+07,0.373809,0.373809,7.45868e+08,5.87606e+08,4.07371e+17,1.43051e-06,7.79983e-08,-4.76837e-07,2.71732e-07,-0.594461,-1.23348,-3.6148,0.487114,-1.44355e-08,-16.4315,-16.4315,-16.4315,1.90735e-06,18.2152,8000,0.248796,0.0472483,-0.1543,0.201548,-0.344681,-0.428768,-0.512855,0.0840867,0.708446,0.653615,0.598784,0.0548312
8,0.044361,-0.0784921,-0.201345,0.122853,-44.6581040291,6,-19.332488117,-44.6581040291,-71.8489505875,18.8525388216,-0.128883254113,-0.297720693527,-0.478993003917,0.125683592144,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,54,8100,150,150.0,150,0.0,0.992148,-0.0232586,-0.989259,0.461426,-42.0881638019,140,-17.2761436847,-42.0881638019,-74.2028439976,13.6740847521,-0.115174291231,-0.287712057239,-0.494685626651,0.0885763725521,-0.46648979187,-1.17346091377,-3.41046714783,0.609890368082,-0.435531318188,-1.06034647822,-3.0110039711,0.477152692958,-0.424488604069,-1.07816413737,-6.93262052536,0.541986960509,1260,184320,150,146.285714286,98,13.3920475946,4.40359,6.51926e-09,-0.155821,-0.301586,7.45866e+08,5.52276e+08,3.73809e+07,3.13941e+07,0.373809,0.373809,7.45868e+08,5.52279e+08,3.82745e+17,2.38419e-06,4.61005e-08,-7.15256e-07,3.02847e-07,-0.761524,-1.20787,-5.72916,0.537213,7.91624e-09,-17.1133,-17.1133,-17.1133,1.90735e-06,15.1307,9000,0.0443611,-0.0784921,-0.201345,0.122853,-0.412282,-0.474323,-0.536363,0.0620408,0.662138,0.623505,0.584871,0.0386331
9,0.11381,0.00166994,-0.11047,0.11214,-47.5090867031,6,-19.0303030303,-47.5090867031,-67.1616848958,17.9645364047,-0.126868686869,-0.316727244687,-0.447744565972,0.119763576031,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,60,9000,150,150.0,150,0.0,0.985521,-0.00895619,-0.979178,0.454194,-40.8428010128,140,-7.00168089938,-40.8428010128,-73.2366448822,14.5653930454,-0.0714457234631,-0.279198835049,-0.488244299214,0.0928290685746,-0.341158926487,-1.00458054245,-4.4207649231,0.573656171273,-0.377296388149,-1.0887634388,-5.00246143341,0.76809997412,-0.338569700718,-1.03334420394,-6.44918823242,0.584874732401,1400,204800,150,146.285714286,98,13.3920475946,3.85979,0.0,-0.0714457,-0.285161,7.45866e+08,5.71963e+08,3.73809e+07,3.32924e+07,0.373809,0.373809,7.45868e+08,5.71965e+08,3.92585e+17,1.78814e-06,4.44707e-08,-9.53674e-07,3.48001e-07,-0.600109,-1.06346,-3.525,0.47778,-1.07102e-08,-17.1639,-17.1639,-17.1639,1.90735e-06,18.4212,10000,0.11381,0.00166994,-0.11047,0.11214,-0.548453,-0.586474,-0.624496,0.0380211,0.577843,0.556687,0.535532,0.0211557
10,0.187638,-0.00214596,-0.19193,0.189784,-40.9875324893,6,-21.2786150298,-40.9875324893,-71.1405057265,18.1445883834,-0.141857433532,-0.273250216595,-0.474270038176,0.120963922556,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,66,9900,150,150.0,150,0.0,0.982614,0.00248426,-0.969637,0.427332,-42.8607665971,140,-10.1716396322,-42.8607665971,-74.0856507329,15.880909685,-0.0678109308811,-0.29299352166,-0.493904338219,0.105771739819,-0.171721577644,-0.904134876813,-4.77206325531,0.727832703127,-0.165332376957,-0.884424324759,-2.8880674839,0.5973545556,-0.150355577469,-0.883396228658,-7.53312206268,0.654526232614,1540,225280,150,146.285714286,98,13.3920475946,3.92314,0.0,-0.118371,-0.250312,7.45866e+08,5.79626e+08,3.73809e+07,3.34384e+07,0.373809,0.373809,7.45868e+08,5.79629e+08,3.99798e+17,7.15256e-07,-5.66943e-08,-3.8147e-06,4.0475e-07,-0.36046,-0.970844,-6.08669,0.674642,-1.86265e-09,-16.5079,-16.5079,-16.5079,1.90735e-06,16.5444,11000,0.187638,-0.00214597,-0.19193,0.189784,-0.560413,-0.664094,-0.767776,0.103682,0.570973,0.517509,0.464044,0.0534647
